listing,year,reference,title,document_type,download_id,download_url
Chronological list by year,1877,No. 22 of 1877,To impose a duty on licences to use guns,amendment,65233,https://laws.gov.tt/ttdll-web/revision/download/65233?type=amendment
Chronological list by year,1877,No. 21 of 1877,Immigration Funds-1878,amendment,65231,https://laws.gov.tt/ttdll-web/revision/download/65231?type=amendment
Chronological list by year,1877,No. 20 of 1877,Defraying Expenses of Govetnment-1878,amendment,65229,https://laws.gov.tt/ttdll-web/revision/download/65229?type=amendment
Chronological list by year,1877,No. 19 of 1877,To make perpetual-Complaint Court,amendment,65227,https://laws.gov.tt/ttdll-web/revision/download/65227?type=amendment
Chronological list by year,1877,No. 18 of 1877,To amend 28 of 1868,amendment,65225,https://laws.gov.tt/ttdll-web/revision/download/65225?type=amendment
Chronological list by year,1877,No. 17 of 1877,Penalties for Crimes-amend,amendment,65223,https://laws.gov.tt/ttdll-web/revision/download/65223?type=amendment
Chronological list by year,1877,No. 16 of 1877,Offences Against the Person,amendment,29588,https://laws.gov.tt/ttdll-web/revision/download/29588?type=amendment
Chronological list by year,1877,No. 15 of 1877,Offences against Property-amend,amendment,65253,https://laws.gov.tt/ttdll-web/revision/download/65253?type=amendment
Chronological list by year,1877,No. 14 of 1877,Extending Railway-Port-of-Spain to Arima,amendment,65251,https://laws.gov.tt/ttdll-web/revision/download/65251?type=amendment
Chronological list by year,1877,No. 13 of 1877,Hackney Carriages in Port-of-Spain,amendment,65249,https://laws.gov.tt/ttdll-web/revision/download/65249?type=amendment
Chronological list by year,1877,No. 12 of 1877,To amend 13 of 1868,amendment,65247,https://laws.gov.tt/ttdll-web/revision/download/65247?type=amendment
Chronological list by year,1877,No. 11 of 1877,Supplemental Estimates 1876,amendment,65245,https://laws.gov.tt/ttdll-web/revision/download/65245?type=amendment
Chronological list by year,1877,No. 10 of 1877,Protection of the Estates of Deceased Persons,amendment,65243,https://laws.gov.tt/ttdll-web/revision/download/65243?type=amendment
Chronological list by year,1877,No. 9 of 1877,Legacy and Succession Duty,amendment,65241,https://laws.gov.tt/ttdll-web/revision/download/65241?type=amendment
Chronological list by year,1877,No. 8 of 1877,To fix security to be given by Receiver General,amendment,65239,https://laws.gov.tt/ttdll-web/revision/download/65239?type=amendment
Chronological list by year,1877,No. 7 of 1877,"Extradition Acts-1870, 1873-United Kingdom",amendment,65267,https://laws.gov.tt/ttdll-web/revision/download/65267?type=amendment
Chronological list by year,1877,No. 6 of 1877,To impose a duty on Licences to use guns,amendment,65269,https://laws.gov.tt/ttdll-web/revision/download/65269?type=amendment
Chronological list by year,1877,No. 5 of 1877,Custody of Lunatics,amendment,65263,https://laws.gov.tt/ttdll-web/revision/download/65263?type=amendment
Chronological list by year,1877,No. 4 of 1877,To discontinue Drawback for Wharfage Duties,amendment,65265,https://laws.gov.tt/ttdll-web/revision/download/65265?type=amendment
Chronological list by year,1877,No. 3 of 1877,Quarantine-amend,amendment,65259,https://laws.gov.tt/ttdll-web/revision/download/65259?type=amendment
Chronological list by year,1877,No. 2 of 1877,Regulating the Complaint Court,amendment,65261,https://laws.gov.tt/ttdll-web/revision/download/65261?type=amendment
Chronological list by year,1877,No. 1 of 1877,Imprisonment for Debt-amend,amendment,65255,https://laws.gov.tt/ttdll-web/revision/download/65255?type=amendment
Chronological list by year,1876,No. 19 of 1876,To exempt manures from customs duties,amendment,65257,https://laws.gov.tt/ttdll-web/revision/download/65257?type=amendment
Chronological list by year,1876,No. 18 of 1876,To abolish duties on Trade Licences,amendment,65283,https://laws.gov.tt/ttdll-web/revision/download/65283?type=amendment
Chronological list by year,1876,No. 17 of 1876,Wardens-amending,amendment,65285,https://laws.gov.tt/ttdll-web/revision/download/65285?type=amendment
Chronological list by year,1876,No. 16 of 1876,Procedure on Quit Rents-simplifying,amendment,65279,https://laws.gov.tt/ttdll-web/revision/download/65279?type=amendment
Chronological list by year,1876,No. 15 of 1876,Immigration-Funds 1877,amendment,65281,https://laws.gov.tt/ttdll-web/revision/download/65281?type=amendment
Chronological list by year,1876,No. 14 of 1876,To amend 24 of 1875-Education,amendment,65275,https://laws.gov.tt/ttdll-web/revision/download/65275?type=amendment
Chronological list by year,1876,No. 13 of 1876,To repeal duties on tonnage,amendment,65277,https://laws.gov.tt/ttdll-web/revision/download/65277?type=amendment
Chronological list by year,1876,No. 12 of 1876,Distillation of Rums and Spirits-amending,amendment,65271,https://laws.gov.tt/ttdll-web/revision/download/65271?type=amendment
Chronological list by year,1876,No. 11 of 1876,Defraying expenses of Government-1877,amendment,65273,https://laws.gov.tt/ttdll-web/revision/download/65273?type=amendment
Chronological list by year,1876,No. 10 of 1876,To appoint a Collector and Surveyor of Customs,amendment,65169,https://laws.gov.tt/ttdll-web/revision/download/65169?type=amendment
Chronological list by year,1876,No. 9 of 1876,Mayor and Burgesses to raise money to improve Port-of-Spain,amendment,65167,https://laws.gov.tt/ttdll-web/revision/download/65167?type=amendment
Chronological list by year,1876,No. 8 of 1876,Merchant Shipping to amend,amendment,65173,https://laws.gov.tt/ttdll-web/revision/download/65173?type=amendment
Chronological list by year,1876,No. 7 of 1876,"To demonetize Spanish, Mexican and Columbian silver coins and dollars",amendment,65171,https://laws.gov.tt/ttdll-web/revision/download/65171?type=amendment
Chronological list by year,1876,No. 6 of 1876,Superannuation allowances to Municipal Officers,amendment,65161,https://laws.gov.tt/ttdll-web/revision/download/65161?type=amendment
Chronological list by year,1876,No. 5 of 1876,Supplemental Estimates 1875,amendment,65159,https://laws.gov.tt/ttdll-web/revision/download/65159?type=amendment
Chronological list by year,1876,No. 4 of 1876,Industrial Schools-Establishment and Regulation,amendment,65165,https://laws.gov.tt/ttdll-web/revision/download/65165?type=amendment
Chronological list by year,1876,No. 3 of 1876,Sittings of Complaint Court in San Fernando,amendment,65163,https://laws.gov.tt/ttdll-web/revision/download/65163?type=amendment
Chronological list by year,1876,No. 2 of 1876,Application of Penalities to amend,amendment,65185,https://laws.gov.tt/ttdll-web/revision/download/65185?type=amendment
Chronological list by year,1876,No. 1 of 1876,To amend Law as to Burial Grounds,amendment,65183,https://laws.gov.tt/ttdll-web/revision/download/65183?type=amendment
Chronological list by year,1875,No. 32 of 1875,"To amend Petroleum 1872, 1874",amendment,65189,https://laws.gov.tt/ttdll-web/revision/download/65189?type=amendment
Chronological list by year,1875,No. 31 of 1875,Funds Immigration 1876,amendment,65187,https://laws.gov.tt/ttdll-web/revision/download/65187?type=amendment
Chronological list by year,1875,No. 30 of 1875,Crown Lands-Management and Disposal,amendment,65177,https://laws.gov.tt/ttdll-web/revision/download/65177?type=amendment
Chronological list by year,1875,No. 29 of 1875,Offences on Railway and Telegraphs,amendment,65175,https://laws.gov.tt/ttdll-web/revision/download/65175?type=amendment
Chronological list by year,1875,No. 28 of 1875,Importation of Cocoa and Wines,amendment,65181,https://laws.gov.tt/ttdll-web/revision/download/65181?type=amendment
Chronological list by year,1875,No. 27 of 1875,To amend 10 of 1853-Municipal Corporations,amendment,65179,https://laws.gov.tt/ttdll-web/revision/download/65179?type=amendment
Chronological list by year,1875,No. 26 of 1875,Defraying expenses of Government,amendment,65199,https://laws.gov.tt/ttdll-web/revision/download/65199?type=amendment
Chronological list by year,1875,No. 25 of 1875,Coroners-amend,amendment,65201,https://laws.gov.tt/ttdll-web/revision/download/65201?type=amendment
Chronological list by year,1875,No. 24 of 1875,To amend 6 of 1870-Education,amendment,65203,https://laws.gov.tt/ttdll-web/revision/download/65203?type=amendment
Chronological list by year,1875,No. 23 of 1875,Custody of Lunatics,amendment,65205,https://laws.gov.tt/ttdll-web/revision/download/65205?type=amendment
Chronological list by year,1875,No. 22 of 1875,Purchase of San Fernando Jetty by Government,amendment,65191,https://laws.gov.tt/ttdll-web/revision/download/65191?type=amendment
Chronological list by year,1875,No. 21 of 1875,Board of Commissioners Cipero Tramway-Licences,amendment,65193,https://laws.gov.tt/ttdll-web/revision/download/65193?type=amendment
Chronological list by year,1875,No. 20 of 1875,Merchant Shipping-amend,amendment,65195,https://laws.gov.tt/ttdll-web/revision/download/65195?type=amendment
Chronological list by year,1875,No. 19 of 1875,Crown Lands,amendment,65197,https://laws.gov.tt/ttdll-web/revision/download/65197?type=amendment
Chronological list by year,1875,No. 18 of 1875,Vesting Bishop of Church of England powers formerly in Bishop of Barbados,amendment,65215,https://laws.gov.tt/ttdll-web/revision/download/65215?type=amendment
Chronological list by year,1875,No. 17 of 1875,Regulation of Street and Traffic in Port-of-Spain and San Fernando,amendment,65217,https://laws.gov.tt/ttdll-web/revision/download/65217?type=amendment
Chronological list by year,1875,No. 16 of 1875,Amend-Animal Trespass,amendment,65219,https://laws.gov.tt/ttdll-web/revision/download/65219?type=amendment
Chronological list by year,1875,No. 15 of 1875,Protection of certain wild birds,amendment,65221,https://laws.gov.tt/ttdll-web/revision/download/65221?type=amendment
Chronological list by year,1875,No. 14 of 1875,Mayaro-Port of Entry,amendment,65207,https://laws.gov.tt/ttdll-web/revision/download/65207?type=amendment
Chronological list by year,1875,No. 13 of 1875,Assisted Schools-primary,amendment,65209,https://laws.gov.tt/ttdll-web/revision/download/65209?type=amendment
Chronological list by year,1875,No. 12 of 1875,Port-of-Spain Waterworks-amendment,amendment,65211,https://laws.gov.tt/ttdll-web/revision/download/65211?type=amendment
Chronological list by year,1875,No. 11 of 1875,Appeals-summary convictions,amendment,65213,https://laws.gov.tt/ttdll-web/revision/download/65213?type=amendment
Chronological list by year,1875,No. 10 of 1875,Appointment-Director of Public Works,amendment,65357,https://laws.gov.tt/ttdll-web/revision/download/65357?type=amendment
Chronological list by year,1875,No. 9 of 1875,Immigration-amend,amendment,65355,https://laws.gov.tt/ttdll-web/revision/download/65355?type=amendment
Chronological list by year,1875,No. 8 of 1875,Supplemental Estimates,amendment,65353,https://laws.gov.tt/ttdll-web/revision/download/65353?type=amendment
Chronological list by year,1875,No. 7 of 1875,Ligne Francaise de Navigation a Vapeur,amendment,65351,https://laws.gov.tt/ttdll-web/revision/download/65351?type=amendment
Chronological list by year,1875,No. 6 of 1875,Exemptions from Port Dues,amendment,65365,https://laws.gov.tt/ttdll-web/revision/download/65365?type=amendment
Chronological list by year,1875,No. 5 of 1875,Management of Roads,amendment,65363,https://laws.gov.tt/ttdll-web/revision/download/65363?type=amendment
Chronological list by year,1875,No. 4 of 1875,Costs-in suits with the Crown,amendment,65361,https://laws.gov.tt/ttdll-web/revision/download/65361?type=amendment
Chronological list by year,1875,No. 3 of 1875,Punishment and Custody of offenders,amendment,65359,https://laws.gov.tt/ttdll-web/revision/download/65359?type=amendment
Chronological list by year,1875,No. 2 of 1875,Director of Public Works-appointment,amendment,65373,https://laws.gov.tt/ttdll-web/revision/download/65373?type=amendment
Chronological list by year,1875,No. 1 of 1875,Funds Immigration 1875,amendment,65371,https://laws.gov.tt/ttdll-web/revision/download/65371?type=amendment
Chronological list by year,1874,No. 19 of 1874,To continue 8 of 1869-Crown Lands,amendment,65369,https://laws.gov.tt/ttdll-web/revision/download/65369?type=amendment
Chronological list by year,1874,No. 18 of 1874,Defraying expenses of Government,amendment,65367,https://laws.gov.tt/ttdll-web/revision/download/65367?type=amendment
Chronological list by year,1874,No. 17 of 1874,Funds Immigration,amendment,65381,https://laws.gov.tt/ttdll-web/revision/download/65381?type=amendment
Chronological list by year,1874,No. 16 of 1874,Abbreviating Legal Phraseology,amendment,65379,https://laws.gov.tt/ttdll-web/revision/download/65379?type=amendment
Chronological list by year,1874,No. 15 of 1874,Manufacture of cordials and compounds,amendment,65377,https://laws.gov.tt/ttdll-web/revision/download/65377?type=amendment
Chronological list by year,1874,No. 14 of 1874,Importation of foreign reprints,amendment,65375,https://laws.gov.tt/ttdll-web/revision/download/65375?type=amendment
Chronological list by year,1874,No. 13 of 1874,To amend Petroleum 1872,amendment,65387,https://laws.gov.tt/ttdll-web/revision/download/65387?type=amendment
Chronological list by year,1874,No. 12 of 1874,Appeals-against Summary Remedy-Persons deserting wives and children,amendment,65389,https://laws.gov.tt/ttdll-web/revision/download/65389?type=amendment
Chronological list by year,1874,No. 11 of 1874,Small Pox-General Health Rate,amendment,65383,https://laws.gov.tt/ttdll-web/revision/download/65383?type=amendment
Chronological list by year,1874,No. 10 of 1874,Petty Civil Court,amendment,65385,https://laws.gov.tt/ttdll-web/revision/download/65385?type=amendment
Chronological list by year,1874,No. 9 of 1874,Improving of Town of Port-of-Spain,amendment,65395,https://laws.gov.tt/ttdll-web/revision/download/65395?type=amendment
Chronological list by year,1874,No. 8 of 1874,Supreme Civil Court to sit in Bankruptcy in vacation,amendment,65397,https://laws.gov.tt/ttdll-web/revision/download/65397?type=amendment
Chronological list by year,1874,No. 7 of 1874,Election of Deputy Mayors,amendment,65391,https://laws.gov.tt/ttdll-web/revision/download/65391?type=amendment
Chronological list by year,1874,No. 6 of 1874,Enable Commissioners to distribute �256.13.4 Ordinance 18 of 1863,amendment,65393,https://laws.gov.tt/ttdll-web/revision/download/65393?type=amendment
Chronological list by year,1874,No. 5 of 1874,Board of Commissioners-Contract- Colonial Company Limited and Cipero Tramroad,amendment,65403,https://laws.gov.tt/ttdll-web/revision/download/65403?type=amendment
Chronological list by year,1874,No. 4 of 1874,Supplemental Estimates,amendment,65405,https://laws.gov.tt/ttdll-web/revision/download/65405?type=amendment
Chronological list by year,1874,No. 3 of 1874,San Fernando Tramroad-byelaws,amendment,65399,https://laws.gov.tt/ttdll-web/revision/download/65399?type=amendment
Chronological list by year,1874,No. 2 of 1874,Amend Law of Arrest,amendment,65401,https://laws.gov.tt/ttdll-web/revision/download/65401?type=amendment
Chronological list by year,1874,No. 1 of 1874,Assimilating Laws re coin,amendment,65411,https://laws.gov.tt/ttdll-web/revision/download/65411?type=amendment
Chronological list by year,1873,No. 20 of 1873,Reformatory Schools,amendment,65413,https://laws.gov.tt/ttdll-web/revision/download/65413?type=amendment
Chronological list by year,1873,No. 19 of 1873,Amending 27 of 1872-Customs duties,amendment,65407,https://laws.gov.tt/ttdll-web/revision/download/65407?type=amendment
Chronological list by year,1873,No. 18 of 1873,Defraying expenses of Government-1874,amendment,65409,https://laws.gov.tt/ttdll-web/revision/download/65409?type=amendment
Chronological list by year,1873,No. 17 of 1873,Funds Immigration 1874,amendment,65289,https://laws.gov.tt/ttdll-web/revision/download/65289?type=amendment
Chronological list by year,1873,No. 16 of 1873,Improvement of town of Port-of-Spain,amendment,65287,https://laws.gov.tt/ttdll-web/revision/download/65287?type=amendment
Chronological list by year,1873,No. 15 of 1873,To amend 7 of 1873,amendment,65293,https://laws.gov.tt/ttdll-web/revision/download/65293?type=amendment
Chronological list by year,1873,No. 14 of 1873,North German Lloyd Company,amendment,65291,https://laws.gov.tt/ttdll-web/revision/download/65291?type=amendment
Chronological list by year,1873,No. 13 of 1873,Assimilating Law of England-Addresses to Jury-Civil Actions,amendment,65297,https://laws.gov.tt/ttdll-web/revision/download/65297?type=amendment
Chronological list by year,1873,No. 12 of 1873,Market on the extended wharf,amendment,65295,https://laws.gov.tt/ttdll-web/revision/download/65295?type=amendment
Chronological list by year,1873,No. 11 of 1873,Establishing Railway-Port-of-Spain-Arima,amendment,65301,https://laws.gov.tt/ttdll-web/revision/download/65301?type=amendment
Chronological list by year,1873,No. 10 of 1873,Vesting in a single judge-powers to discharge debtors,amendment,65299,https://laws.gov.tt/ttdll-web/revision/download/65299?type=amendment
Chronological list by year,1873,No. 9 of 1873,To enable Local Road Boards-contracts 5 years,amendment,65305,https://laws.gov.tt/ttdll-web/revision/download/65305?type=amendment
Chronological list by year,1873,No. 8 of 1873,Incorporation of Bishop of Trinidad,amendment,65303,https://laws.gov.tt/ttdll-web/revision/download/65303?type=amendment
Chronological list by year,1873,No. 7 of 1873,Debentures-Railway-Port-of-Spain to Arima,amendment,65309,https://laws.gov.tt/ttdll-web/revision/download/65309?type=amendment
Chronological list by year,1873,No. 6 of 1873,Supplemental Estimates,amendment,65307,https://laws.gov.tt/ttdll-web/revision/download/65307?type=amendment
Chronological list by year,1873,No. 5 of 1873,Salaries of officers Administering Government,amendment,65313,https://laws.gov.tt/ttdll-web/revision/download/65313?type=amendment
Chronological list by year,1873,No. 4 of 1873,Repealing certain Ordinances which have ceased to be in force,amendment,65311,https://laws.gov.tt/ttdll-web/revision/download/65311?type=amendment
Chronological list by year,1873,No. 3 of 1873,To amend 28 of 1872,amendment,65317,https://laws.gov.tt/ttdll-web/revision/download/65317?type=amendment
Chronological list by year,1873,No. 2 of 1873,Licensing of Burial Grounds,amendment,65315,https://laws.gov.tt/ttdll-web/revision/download/65315?type=amendment
Chronological list by year,1873,No. 1 of 1873,Medical Board-Holders of foreign Diplomas,amendment,65319,https://laws.gov.tt/ttdll-web/revision/download/65319?type=amendment
Chronological list by year,1872,No. 28 of 1872,To repeal 15 of 1860,amendment,65321,https://laws.gov.tt/ttdll-web/revision/download/65321?type=amendment
Chronological list by year,1872,No. 27 of 1872,Customs Duties,amendment,65323,https://laws.gov.tt/ttdll-web/revision/download/65323?type=amendment
Chronological list by year,1872,No. 26 of 1872,Incorporation-Bishop of Church of England-Trinidad,amendment,65325,https://laws.gov.tt/ttdll-web/revision/download/65325?type=amendment
Chronological list by year,1872,No. 25 of 1872,Crown Agents-to make investments,amendment,65327,https://laws.gov.tt/ttdll-web/revision/download/65327?type=amendment
Chronological list by year,1872,No. 24 of 1872,Cunard line of Steamers,amendment,65329,https://laws.gov.tt/ttdll-web/revision/download/65329?type=amendment
Chronological list by year,1872,No. 23 of 1872,Vaccination,amendment,65331,https://laws.gov.tt/ttdll-web/revision/download/65331?type=amendment
Chronological list by year,1872,No. 22 of 1872,Amend 14 of 1869-Wharfage,amendment,65333,https://laws.gov.tt/ttdll-web/revision/download/65333?type=amendment
Chronological list by year,1872,No. 21 of 1872,Funds immigration-1873,amendment,65335,https://laws.gov.tt/ttdll-web/revision/download/65335?type=amendment
Chronological list by year,1872,No. 20 of 1872,Defraying Expenses of Government,amendment,65337,https://laws.gov.tt/ttdll-web/revision/download/65337?type=amendment
Chronological list by year,1872,No. 19 of 1872,Prevention of Glanders,amendment,65339,https://laws.gov.tt/ttdll-web/revision/download/65339?type=amendment
Chronological list by year,1872,No. 18 of 1872,To repeal 5 of 1869,amendment,65341,https://laws.gov.tt/ttdll-web/revision/download/65341?type=amendment
Chronological list by year,1872,No. 17 of 1872,To repeal 4 of 1869-Surgeon General,amendment,65343,https://laws.gov.tt/ttdll-web/revision/download/65343?type=amendment
Chronological list by year,1872,No. 16 of 1872,Appropriation of Casual Revenue to Crown,amendment,65345,https://laws.gov.tt/ttdll-web/revision/download/65345?type=amendment
Chronological list by year,1872,No. 15 of 1872,Altering line of Cipero Road Tramroad,amendment,65347,https://laws.gov.tt/ttdll-web/revision/download/65347?type=amendment
Chronological list by year,1872,No. 14 of 1872,Evidence-amending,amendment,65349,https://laws.gov.tt/ttdll-web/revision/download/65349?type=amendment
Chronological list by year,1872,No. 13 of 1872,Small Pox,amendment,66047,https://laws.gov.tt/ttdll-web/revision/download/66047?type=amendment
Chronological list by year,1872,No. 12 of 1872,"Criminal Sessions San Fernando October, December, 1872",amendment,66049,https://laws.gov.tt/ttdll-web/revision/download/66049?type=amendment
Chronological list by year,1872,No. 11 of 1872,Sittings of the Supreme Court,amendment,66051,https://laws.gov.tt/ttdll-web/revision/download/66051?type=amendment
Chronological list by year,1872,No. 10 of 1872,Public Holidays,amendment,66053,https://laws.gov.tt/ttdll-web/revision/download/66053?type=amendment
Chronological list by year,1872,No. 9 of 1872,Cases of Execution,amendment,66039,https://laws.gov.tt/ttdll-web/revision/download/66039?type=amendment
Chronological list by year,1872,No. 8 of 1872,To revive and continue in force 3 of 1872-Small Pox,amendment,66041,https://laws.gov.tt/ttdll-web/revision/download/66041?type=amendment
Chronological list by year,1872,No. 7 of 1872,Supplemental Estimates,amendment,66043,https://laws.gov.tt/ttdll-web/revision/download/66043?type=amendment
Chronological list by year,1872,No. 6 of 1872,Prevention of Danger from Petroleum,amendment,66045,https://laws.gov.tt/ttdll-web/revision/download/66045?type=amendment
Chronological list by year,1872,No. 5 of 1872,To amend 13 of 1870-Immigration,amendment,66031,https://laws.gov.tt/ttdll-web/revision/download/66031?type=amendment
Chronological list by year,1872,No. 4 of 1872,Hackney Carriages in Port-of-Spain,amendment,66033,https://laws.gov.tt/ttdll-web/revision/download/66033?type=amendment
Chronological list by year,1872,No. 3 of 1872,Small Pox,amendment,66035,https://laws.gov.tt/ttdll-web/revision/download/66035?type=amendment
Chronological list by year,1872,No. 2 of 1872,To amend 7 of 1869-Vaccination,amendment,66037,https://laws.gov.tt/ttdll-web/revision/download/66037?type=amendment
Chronological list by year,1872,No. 1 of 1872,West India and Panama Telegraph Company,amendment,66023,https://laws.gov.tt/ttdll-web/revision/download/66023?type=amendment
Chronological list by year,1871,No. 14 of 1871,Limiting Imprisonment for Debt,amendment,66025,https://laws.gov.tt/ttdll-web/revision/download/66025?type=amendment
Chronological list by year,1871,No. 13 of 1871,Funds Immigration 1872,amendment,66027,https://laws.gov.tt/ttdll-web/revision/download/66027?type=amendment
Chronological list by year,1871,No. 12 of 1871,Defraying expenses of Government,amendment,66029,https://laws.gov.tt/ttdll-web/revision/download/66029?type=amendment
Chronological list by year,1871,No. 11 of 1871,Fraudulent Debtors,amendment,66017,https://laws.gov.tt/ttdll-web/revision/download/66017?type=amendment
Chronological list by year,1871,No. 10 of 1871,Bankruptcy,amendment,66015,https://laws.gov.tt/ttdll-web/revision/download/66015?type=amendment
Chronological list by year,1871,No. 9 of 1871,Quarantine,amendment,66021,https://laws.gov.tt/ttdll-web/revision/download/66021?type=amendment
Chronological list by year,1871,No. 8 of 1871,Hamburg American Steam Packet Company,amendment,66019,https://laws.gov.tt/ttdll-web/revision/download/66019?type=amendment
Chronological list by year,1871,No. 7 of 1871,Admission of Attorneys and Solicitors,amendment,66009,https://laws.gov.tt/ttdll-web/revision/download/66009?type=amendment
Chronological list by year,1871,No. 6 of 1871,West India and Panama Telegraph Company,amendment,66007,https://laws.gov.tt/ttdll-web/revision/download/66007?type=amendment
Chronological list by year,1871,No. 5 of 1871,Bonding warehouses,amendment,66013,https://laws.gov.tt/ttdll-web/revision/download/66013?type=amendment
Chronological list by year,1871,No. 4 of 1871,To extend the time of repayment by Borough Council of Port-of-Spain money advanced re-Public Health- 1869,amendment,66011,https://laws.gov.tt/ttdll-web/revision/download/66011?type=amendment
Chronological list by year,1871,No. 3 of 1871,Supplemental Estimates,amendment,66001,https://laws.gov.tt/ttdll-web/revision/download/66001?type=amendment
Chronological list by year,1871,No. 2 of 1871,Ejectment,amendment,65999,https://laws.gov.tt/ttdll-web/revision/download/65999?type=amendment
Chronological list by year,1871,No. 1 of 1871,Registration of Droghers and Sailors- amend,amendment,66005,https://laws.gov.tt/ttdll-web/revision/download/66005?type=amendment
Chronological list by year,1870,No. 22 of 1870,Census,amendment,66003,https://laws.gov.tt/ttdll-web/revision/download/66003?type=amendment
Chronological list by year,1870,No. 21 of 1870,Relief-income tax assessment,amendment,65993,https://laws.gov.tt/ttdll-web/revision/download/65993?type=amendment
Chronological list by year,1870,No. 20 of 1870,Altering commencement dace-14 of 1870,amendment,65991,https://laws.gov.tt/ttdll-web/revision/download/65991?type=amendment
Chronological list by year,1870,No. 19 of 1870,Defraying expenses of Colony,amendment,65997,https://laws.gov.tt/ttdll-web/revision/download/65997?type=amendment
Chronological list by year,1870,No. 18 of 1870,Funds Immigration 1871,amendment,65995,https://laws.gov.tt/ttdll-web/revision/download/65995?type=amendment
Chronological list by year,1870,No. 17 of 1870,Attachment of Debts due to judgment Debtors,amendment,65987,https://laws.gov.tt/ttdll-web/revision/download/65987?type=amendment
Chronological list by year,1870,No. 16 of 1870,Roman Catholic Archbishop-incorporation,amendment,65989,https://laws.gov.tt/ttdll-web/revision/download/65989?type=amendment
Chronological list by year,1870,No. 15 of 1870,District Medical Officers,amendment,65983,https://laws.gov.tt/ttdll-web/revision/download/65983?type=amendment
Chronological list by year,1870,No. 14 of 1870,Real Property,amendment,65985,https://laws.gov.tt/ttdll-web/revision/download/65985?type=amendment
Chronological list by year,1870,No. 13 of 1870,Immigration,amendment,65979,https://laws.gov.tt/ttdll-web/revision/download/65979?type=amendment
Chronological list by year,1870,No. 12 of 1870,Supplemental estimates,amendment,65981,https://laws.gov.tt/ttdll-web/revision/download/65981?type=amendment
Chronological list by year,1870,No. 11 of 1870,To Repeal 20 of 1862,amendment,65975,https://laws.gov.tt/ttdll-web/revision/download/65975?type=amendment
Chronological list by year,1870,No. 10 of 1870,Repeal 14 of 1844,amendment,65977,https://laws.gov.tt/ttdll-web/revision/download/65977?type=amendment
Chronological list by year,1870,No. 9 of 1870,Supplying San Fernando with water,amendment,65971,https://laws.gov.tt/ttdll-web/revision/download/65971?type=amendment
Chronological list by year,1870,No. 8 of 1870,Bridges over Arouca River,amendment,65973,https://laws.gov.tt/ttdll-web/revision/download/65973?type=amendment
Chronological list by year,1870,No. 7 of 1870,Assessment of Lands and Houses-Arima Ward Union,amendment,65967,https://laws.gov.tt/ttdll-web/revision/download/65967?type=amendment
Chronological list by year,1870,No. 6 of 1870,Education,amendment,65969,https://laws.gov.tt/ttdll-web/revision/download/65969?type=amendment
Chronological list by year,1870,No. 5 of 1870,Appointment of Colonial Storekeeper,amendment,65963,https://laws.gov.tt/ttdll-web/revision/download/65963?type=amendment
Chronological list by year,1870,No. 4 of 1870,Repeal 13 of 1860,amendment,65965,https://laws.gov.tt/ttdll-web/revision/download/65965?type=amendment
Chronological list by year,1870,No. 3 of 1870,Feeding Indentured Immigrants,amendment,65959,https://laws.gov.tt/ttdll-web/revision/download/65959?type=amendment
Chronological list by year,1870,No. 2 of 1870,Alien Criminals,amendment,65961,https://laws.gov.tt/ttdll-web/revision/download/65961?type=amendment
Chronological list by year,1870,No. 1 of 1870,Habitual Criminals,amendment,65957,https://laws.gov.tt/ttdll-web/revision/download/65957?type=amendment
Chronological list by year,1869,No. 29 of 1869,Extending provisions-Roads 11 of 1969,amendment,65955,https://laws.gov.tt/ttdll-web/revision/download/65955?type=amendment
Chronological list by year,1869,No. 28 of 1869,Venezuelan Steam Transport Company,amendment,65953,https://laws.gov.tt/ttdll-web/revision/download/65953?type=amendment
Chronological list by year,1869,No. 27 of 1869,Funds-Immigration 1870,amendment,65951,https://laws.gov.tt/ttdll-web/revision/download/65951?type=amendment
Chronological list by year,1869,No. 26 of 1869,Female Immigrants,amendment,65949,https://laws.gov.tt/ttdll-web/revision/download/65949?type=amendment
Chronological list by year,1869,No. 25 of 1869,Promissory Oaths,amendment,65947,https://laws.gov.tt/ttdll-web/revision/download/65947?type=amendment
Chronological list by year,1869,No. 24 of 1869,Prevention of Accidents by Fire,amendment,65945,https://laws.gov.tt/ttdll-web/revision/download/65945?type=amendment
Chronological list by year,1869,No. 23 of 1869,Appointment of judges in certain cases,amendment,65943,https://laws.gov.tt/ttdll-web/revision/download/65943?type=amendment
Chronological list by year,1869,No. 22 of 1869,Defraying expenses of Government,amendment,65941,https://laws.gov.tt/ttdll-web/revision/download/65941?type=amendment
Chronological list by year,1869,No. 21 of 1869,Sessions at San Fernando-Supreme Criminal Court,amendment,65939,https://laws.gov.tt/ttdll-web/revision/download/65939?type=amendment
Chronological list by year,1869,No. 20 of 1869,Commissioners of Tramroads,amendment,65937,https://laws.gov.tt/ttdll-web/revision/download/65937?type=amendment
Chronological list by year,1869,No. 19 of 1869,Admission-Medical Board,amendment,65935,https://laws.gov.tt/ttdll-web/revision/download/65935?type=amendment
Chronological list by year,1869,No. 18 of 1869,Contagious Diseases,amendment,65933,https://laws.gov.tt/ttdll-web/revision/download/65933?type=amendment
Chronological list by year,1869,No. 17 of 1869,Appeals from summary convictions,amendment,65931,https://laws.gov.tt/ttdll-web/revision/download/65931?type=amendment
